"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584088","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","2003585706","$0.40 per 1,000,000 Amazon SQS Requests per month thereafter","2020/08/01 00:00:00","2020/08/31 23:59:59","62.00000000","","USD","0.0000250000","0.0","0.000000","None","0.0000250000"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584089","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS2-DataTransfer-Out-Bytes","","2057319384","$0.000 per GB - first 1 GB of data transferred out per month","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00002771","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584090","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","ap-southeast-1-KMS-Requests","","1698969016","$0.00 per request - Monthly Global Free Tier for KMS requests","2020/08/01 00:00:00","2020/08/31 23:59:59","62.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584091","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EU-DataTransfer-Out-Bytes","","2057325056","$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00000503","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584092","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSSupportBusiness","AWS Support (Business)","Amazon Web Services, Inc.","","","","Recurring Fee","2020/08/01 00:00:00","2020/08/31 23:59:59","0.0","","USD","100.0000000000","0.0","0.000000","None","100.0000000000"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236070","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:c4.xlarge","RunInstances","24488136","Linux/UNIX (Amazon VPC), c4.2xlarge reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","1009.74138700","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236071","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","USW2-ReadCapacityUnit-Hrs","CommittedThroughput","7143896","Amazon DynamoDB, Reserved Read Capacity used this month","2020/08/01 00:00:00","2020/08/31 23:59:59","8900.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236072","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:t2.medium","RunInstances","204186501","Linux/UNIX (Amazon VPC), t2.small reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","106.43541701","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236073","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:t2.medium","RunInstances","25252105","Linux/UNIX (Amazon VPC), t2.medium reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","386.25534814","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","722191589254","LinkedLineItem","6800000398678236074","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Axcient Staging Infra","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:t2.medium","RunInstances","204186501","Linux/UNIX (Amazon VPC), t2.small reserved instance applied","2020/08/01 00:00:00","2020/08/31 23:59:59","427.83881937","","USD","0E-10","0.0","0.000000","None","0E-10"
