,lineItem/UsageType,lineItem/LineItemDescription,product/ProductName,lineItem/UnblendedCost,lineItem/UnblendedRate,lineItem/UsageAmount
433,USW2-APS1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Singapore),Amazon Elastic Compute Cloud,1.3482500000000019e-05,0.019989778636460755,0.0006744696999999963
434,USW2-APS1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Singapore),Amazon Simple Storage Service,5.926329999999962e-05,0.020121042073417368,0.002945339500000077
435,USW2-APS2-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Sydney),Amazon Elastic Compute Cloud,0.0,0.0,22.749650177300026
436,USW2-APS2-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Sydney),Amazon Simple Storage Service,0.0,0.0,6.465560006600002
437,USW2-APS2-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Sydney),Amazon Elastic Compute Cloud,0.24277878080000037,0.0199999995693199,12.138939301399997
438,USW2-APS2-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Sydney),Amazon Simple Storage Service,0.3161860753999821,0.020000021408301975,15.809286847499763
439,USW2-APS3-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Mumbai),Amazon Elastic Compute Cloud,0.0,0.0,0.008688803300000002
440,USW2-APS3-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Mumbai),Amazon Simple Storage Service,0.0,0.0,0.02667417509999999
441,USW2-APS3-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Mumbai),Amazon Elastic Compute Cloud,0.0012063500000000012,0.019999936370244293,0.06031769190000008
442,USW2-APS3-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Mumbai),Amazon Simple Storage Service,0.000128445499999997,0.020055798137634508,0.006404407300000208
443,USW2-AWS-In-Bytes,$0.00 per GB - Data transfer to US West (Oregon),Amazon Elastic Compute Cloud,0.0,0.0,22.52918563000002
444,USW2-AWS-Out-Bytes,$0.020 per GB - Data transfer from US West (Oregon),Amazon Elastic Compute Cloud,0.6512999434000006,0.02000000015003842,32.5649969257
445,USW2-AWSSecretsManager-Secrets,$0.40 per Secret,AWS Secrets Manager,13.600000005599917,0.4000000004376451,33.999999976799955
446,USW2-AWSSecretsManagerAPIRequest,$0.05 per 10000 API Requests,AWS Secrets Manager,0.12743000000000282,5.0000000000001105e-06,25486.0
447,USW2-ApiGatewayCacheUsage:0.5GB,API Gateway Dedicated Cache: 0.5GB - US West (Oregon),Amazon API Gateway,29.7607406833,0.02000000000000806,1488.0370341644002
448,USW2-ApiGatewayCacheUsage:1.55GB,API Gateway Dedicated Cache: 1.55GB - US West (Oregon),Amazon API Gateway,28.272703508800003,0.03799999999957984,744.0185133977002
449,USW2-ApiGatewayRequest,$3.50/million requests - first 333 million requests/month,Amazon API Gateway,0.001984500000000001,3.5000000000000016e-06,567.0
450,USW2-AsyncTextPagesProcessed,"AsyncPagesProcessed: 0 - 1M DetectDocumentText pages processed USD per month, $1.50 USD per 1000 pages",Amazon Textract,1500.0,0.0015,1000000.0
451,USW2-AsyncTextPagesProcessed,"AsyncPagesProcessed: 1M+ DetectDocumentText pages processed USD per month, $0.60 USD per 1000 pages",Amazon Textract,339.59220000000005,0.0006000000000000001,565987.0
452,USW2-Aurora:BackupUsage,USD 0.021 per GB-month of backup storage exceeding free allocation for Aurora MySQL,Amazon Relational Database Service,0.0005059943999999999,0.021001176510549915,0.024093621600000087
453,USW2-Aurora:StorageIOUsage,$0.20 per 1 million I/O requests (Aurora PostgreSQL),Amazon Relational Database Service,23.256925199999994,1.9999999999999994e-07,116284626.0
454,USW2-Aurora:StorageUsage,$0.10 per GB-month of consumed storage (Aurora PostgreSQL),Amazon Relational Database Service,454.5276640152999,0.10000000000054567,4545.276640128197
455,USW2-BatchOperations-Jobs,$0.25 per job fee for Batch Operations,Amazon Simple Storage Service,9.5,0.25,38.0
456,USW2-BatchOperations-Objects,$1.00 per 1 million object operations performed by Batch Operations,Amazon Simple Storage Service,0.24500099999999997,1e-06,245001.0
457,USW2-BoxUsage,$0.00 per Compute-Hour consumed first 25 hours per month,Amazon SimpleDB,0.0,0.0,0.00016464
458,USW2-BoxUsage:g3.4xlarge,$1.14 per On Demand Linux g3.4xlarge Instance Hour,Amazon Elastic Compute Cloud,146.18885190000006,1.1400000000000003,128.235835
459,USW2-BoxUsage:g4dn.4xlarge,$1.204 per On Demand Linux g4dn.4xlarge Instance Hour,Amazon Elastic Compute Cloud,1.7906152880000001,1.204,1.487222
460,USW2-BoxUsage:g4dn.xlarge,$0.526 per On Demand Linux g4dn.xlarge Instance Hour,Amazon Elastic Compute Cloud,1.5458550880000002,0.526,2.938888
461,USW2-BoxUsage:m1.xlarge,$0.350 per On Demand Linux m1.xlarge Instance Hour,Amazon Elastic Compute Cloud,2.1338338,0.35000000000000003,6.096668
462,USW2-BoxUsage:m2.2xlarge,$0.123 per hour for EMR m2.2xlarge,Amazon Elastic MapReduce,0.5131500960000001,0.12300000000000001,4.171952
463,USW2-BoxUsage:m2.2xlarge,$0.490 per On Demand Linux m2.2xlarge Instance Hour,Amazon Elastic Compute Cloud,2.88569183,0.49,5.889167
464,USW2-BoxUsage:m3.medium,$0.067 per On Demand Linux m3.medium Instance Hour,Amazon Elastic Compute Cloud,49.781000000000105,0.06700000000000014,743.0
465,USW2-BoxUsage:m4.2xlarge,$0.12 per hour for EMR m4.2xlarge,Amazon Elastic MapReduce,1629.5871302400287,0.12000000000000212,13579.892752
466,USW2-BoxUsage:m4.2xlarge,$0.4 per On Demand Linux m4.2xlarge Instance Hour,Amazon Elastic Compute Cloud,329.73705570000067,0.4000000000000008,824.34263925
467,USW2-BoxUsage:m4.2xlarge,$0.40 per On Demand Linux m4.2xlarge Instance Hour,Amazon Elastic Compute Cloud,4442.235943901598,0.40000000000014485,11105.589859749974
468,USW2-BoxUsage:m4.2xlarge,$0.768 per On Demand Windows m4.2xlarge Instance Hour,Amazon Elastic Compute Cloud,571.3920000000003,0.7680000000000003,744.0
469,USW2-BoxUsage:m4.4xlarge,$0.80 per On Demand Linux m4.4xlarge Instance Hour,Amazon Elastic Compute Cloud,2380.8000000017773,0.8000000000005971,2976.0000000000005
470,USW2-BoxUsage:m4.4xlarge,$1.536 per On Demand Windows m4.4xlarge Instance Hour,Amazon Elastic Compute Cloud,1142.784000000001,1.5360000000000014,744.0
471,USW2-BoxUsage:m4.large,$0.03 per hour for EMR m4.large,Amazon Elastic MapReduce,111.2147196300003,0.030000000000000086,3707.1573209999997
472,USW2-BoxUsage:m4.large,$0.1 per On Demand Linux m4.large Instance Hour,Amazon Elastic Compute Cloud,1064.6688051000365,0.10000000000000343,10646.688051
473,USW2-BoxUsage:m4.xlarge,$0.06 per hour for EMR m4.xlarge,Amazon Elastic MapReduce,181.02978191999858,0.05999999999999953,3017.163032
474,USW2-BoxUsage:m4.xlarge,$0.2 per On Demand Linux m4.xlarge Instance Hour,Amazon Elastic Compute Cloud,2184.815111400104,0.2000000000000095,10924.075557
475,USW2-BoxUsage:m4.xlarge,$0.384 per On Demand Windows m4.xlarge Instance Hour,Amazon Elastic Compute Cloud,571.3919999999935,0.3839999999999956,1488.0
476,USW2-BoxUsage:m5.2xlarge,$0.384 per On Demand Linux m5.2xlarge Instance Hour,Amazon Elastic Compute Cloud,22.688747520000003,0.38400000000000006,59.08528
477,USW2-BoxUsage:m5.4xlarge,$0.768 per On Demand Linux m5.4xlarge Instance Hour,Amazon Elastic Compute Cloud,194.68245657599994,0.7679999999999997,253.492782
478,USW2-BoxUsage:m5n.8xlarge,$1.904 per On Demand Linux m5n.8xlarge Instance Hour,Amazon Elastic Compute Cloud,52.019397247999976,1.9039999999999988,27.321112000000003
479,USW2-BoxUsage:p2.xlarge,$0.9 per On Demand Linux p2.xlarge Instance Hour,Amazon Elastic Compute Cloud,2.2929993,0.9,2.547777
480,USW2-BoxUsage:p3.2xlarge,$3.06 per On Demand Linux p3.2xlarge Instance Hour,Amazon Elastic Compute Cloud,107.40345102000003,3.060000000000001,35.099167
481,USW2-BoxUsage:r3.2xlarge,$0.665 per On Demand Linux r3.2xlarge Instance Hour,Amazon Elastic Compute Cloud,47.376446707000014,0.6650000000280731,71.242777
482,USW2-BoxUsage:r3.xlarge,$0.333 per On Demand Linux r3.xlarge Instance Hour,Amazon Elastic Compute Cloud,117.51125744699975,0.33299999999999924,352.88665900000007
483,USW2-BoxUsage:r4.2xlarge,$0.133 per hour for EMR r4.2xlarge,Amazon Elastic MapReduce,472.59695487899876,0.13299999999999967,3553.3605629999997
484,USW2-BoxUsage:r4.2xlarge,$0.532 per On Demand Linux r4.2xlarge Instance Hour,Amazon Elastic Compute Cloud,787.7171800121018,0.5320000000000688,1480.671391
485,USW2-BoxUsage:r4.2xlarge,$0.9 per On Demand Windows r4.2xlarge Instance Hour,Amazon Elastic Compute Cloud,1339.199999999989,0.8999999999999926,1488.0
486,USW2-BoxUsage:r4.4xlarge,$1.064 per On Demand Linux r4.4xlarge Instance Hour,Amazon Elastic Compute Cloud,1220.9225589119999,1.0639999999999998,1147.483608
487,USW2-BoxUsage:r4.large,$0.133 per On Demand Linux r4.large Instance Hour,Amazon Elastic Compute Cloud,1.990566578,0.133,14.966666
488,USW2-BoxUsage:r4.large,$0.225 per On Demand Windows r4.large Instance Hour,Amazon Elastic Compute Cloud,167.4000000000007,0.22500000000000092,744.0
489,USW2-BoxUsage:r4.xlarge,$0.067 per hour for EMR r4.xlarge,Amazon Elastic MapReduce,573.6584839749978,0.06699999999999975,8562.066925
490,USW2-BoxUsage:r4.xlarge,$0.266 per On Demand Linux r4.xlarge Instance Hour,Amazon Elastic Compute Cloud,148.45770315600035,0.2660000000000007,558.1116659999999
491,USW2-BoxUsage:r5.large,$0.126 per On Demand Linux r5.large Instance Hour,Amazon Elastic Compute Cloud,19.233270000000005,0.12600000000000003,152.645
492,USW2-BoxUsage:r5dn.2xlarge,$0.668 per On Demand Linux r5dn.2xlarge Instance Hour,Amazon Elastic Compute Cloud,38.14372851999998,0.6679999999999996,57.10139000000001
493,USW2-BoxUsage:r5dn.8xlarge,$2.672 per On Demand Linux r5dn.8xlarge Instance Hour,Amazon Elastic Compute Cloud,1.4621771840000002,2.6720000000000006,0.547222
494,USW2-BoxUsage:r5dn.xlarge,$0.334 per On Demand Linux r5dn.xlarge Instance Hour,Amazon Elastic Compute Cloud,13.213503257999998,0.33399999999999996,39.561386999999996
495,USW2-BoxUsage:t2.large,$0.0928 per On Demand Linux t2.large Instance Hour,Amazon Elastic Compute Cloud,287.4858159989948,0.0927999999996755,3097.9075000000003
496,USW2-BoxUsage:t2.medium,$0.0464 per On Demand Linux t2.medium Instance Hour,Amazon Elastic Compute Cloud,946.7210079080799,0.04640000000004312,20403.469998
497,USW2-BoxUsage:t2.medium,$0.0644 per On Demand Windows t2.medium Instance Hour,Amazon Elastic Compute Cloud,47.913599999999676,0.06439999999999957,744.0
498,USW2-BoxUsage:t2.micro,$0.0116 per On Demand Linux t2.micro Instance Hour,Amazon Elastic Compute Cloud,202.04531034881725,0.011600000000000991,17417.699168
499,USW2-BoxUsage:t2.small,$0.023 per On Demand Linux t2.small Instance Hour,Amazon Elastic Compute Cloud,184.09147610601076,0.023000000000001346,8003.9772219999995
500,USW2-BoxUsage:t3.large,$0.0832 per On Demand Linux t3.large Instance Hour,Amazon Elastic Compute Cloud,0.15193243499999998,0.08319999989047762,1.826111
501,USW2-BoxUsage:t3.medium,$0.0416 per On Demand Linux t3.medium Instance Hour,Amazon Elastic Compute Cloud,5.610095128999998,0.041599999995550856,134.858056
502,USW2-CAN1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Canada (Central),Amazon Elastic Compute Cloud,0.0,0.0,3.732370000000001e-05
503,USW2-CAN1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from Canada (Central),Amazon Simple Storage Service,0.0,0.0,0.026465309999999992
504,USW2-CAN1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Amazon Elastic Compute Cloud,3.2540000000000014e-06,0.01999529305639791,0.00016273830000000005
505,USW2-CAN1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to Canada (Central),Amazon Simple Storage Service,5.702990000000017e-05,0.02012630789027765,0.0028335997000000887
506,USW2-CW:AlarmMonitorUsage,$0.10 per alarm metric month (standard resolution) - US West (Oregon),AmazonCloudWatch,2.565759440800007,0.10000000126824053,25.657594082600063
507,USW2-CW:GMD-Metrics,"$0.01 per 1,000 metrics requested using GetMetricData API - US West (Oregon)",AmazonCloudWatch,7.77622,1e-05,777622.0
508,USW2-CW:MetricMonitorUsage,"$0.30 per metric-month for the first 10,000 metrics - US West (Oregon)",AmazonCloudWatch,3.7693548291999956,0.29999999936806043,12.564516123800034
509,USW2-CW:Requests,"$0.01 per 1,000 requests",AmazonCloudWatch,0.06703,1e-05,6703.0
510,USW2-Catalog-Request,$0 for AWS Glue Data Catalog requests under the free tier,AWS Glue,0.0,0.0,718526.0
511,USW2-Catalog-Storage,$0 for AWS Glue Data Catalog storage under the free tier,AWS Glue,0.0,0.0,25845.3145161301
512,USW2-CloudFront-In-Bytes,$0.00 per GB data transfer in to US West (Oregon) from CloudFront,Amazon Elastic Compute Cloud,0.0,0.0,572.3896764978022
513,USW2-CloudFront-Out-Bytes,$0.00 per GB data transfer out of US West (Oregon) to CloudFront,Amazon Elastic Compute Cloud,0.0,0.0,3.231726386100003
514,USW2-ConfigRuleEvaluations,"$0.0008 for the next 400,000 evaluations in US West (Oregon) region",AWS Config,8.8392,0.0008,11049.0
515,USW2-ConfigRuleEvaluations,"$0.001 for the first 100,000 evaluations in  US West (Oregon) region",AWS Config,23.958,0.001,23958.0
516,USW2-ConfigurationItemRecorded,$0.003 per Configuration Item recorded in US West (Oregon) region,AWS Config,297.5340000000002,0.0030000000000000022,99178.0
517,USW2-DataEventsRecorded,0.000001 per data event recorded in US West (Oregon) region,AWS CloudTrail,385.73336299999994,9.999999999999997e-07,385733363.0
518,USW2-DataProcessing-Bytes,$0.008 per GB Data Processed by the LoadBalancer,Amazon Elastic Compute Cloud,0.18693092230000063,0.008000000221446556,23.36636464069996
519,USW2-DataProcessing-Bytes,$0.50 per GB log data ingested - US West (Oregon),AmazonCloudWatch,198.8479488165001,0.5000000001526326,397.6958975115975
520,USW2-DataProcessing-Bytes,First 5GB per month of log data ingested is free.,AmazonCloudWatch,0.0,0.0,5.000000000399999
521,USW2-DataScanned-Bytes,$0.005 per GB log data scanned by CloudWatch Logs Insights queries - US West (Oregon),AmazonCloudWatch,0.008076673099999997,0.005000001773626949,1.615334047
522,USW2-DataScannedInTB,Data scanned per query in Terabytes,Amazon Athena,21.632409999999997,4.999999999999999,4.326482
523,USW2-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,AWS Lambda,0.0,0.0,0.12848683160000002
524,USW2-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon DynamoDB,0.0,0.0,0.001685040399999998
525,USW2-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon Elastic Compute Cloud,0.0,0.0,461.1753843135997
526,USW2-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon Relational Database Service,0.0,0.0,0.025953452199999852
527,USW2-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon Simple Notification Service,0.0,0.0,5.22502e-05
528,USW2-DataTransfer-In-Bytes,$0.000 per GB - data transfer in per month,Amazon Simple Storage Service,0.0,0.0,1.2488749725
529,USW2-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon DynamoDB,0.0,0.0,0.0009521924000000008
530,USW2-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon Elastic Compute Cloud,0.0,0.0,0.9866517289999994
531,USW2-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon Relational Database Service,0.0,0.0,0.0012621544000000018
532,USW2-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon Simple Notification Service,0.0,0.0,9.751129999999999e-05
533,USW2-DataTransfer-Out-Bytes,$0.0000 per GB - first 1 GB of data transferred out per month,Amazon Simple Storage Service,0.0,0.0,0.0110364127
534,USW2-DataTransfer-Out-Bytes,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,Amazon API Gateway,6.186e-07,0.09000305538985319,6.8731e-06
535,USW2-DataTransfer-Out-Bytes,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,Amazon DynamoDB,3.7651199999999976e-05,0.09000083185368542,0.0004183428000000003
536,USW2-DataTransfer-Out-Bytes,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,Amazon Elastic Compute Cloud,0.6118218984999996,0.09000000037128442,6.798021066400003
537,USW2-DataTransfer-Out-Bytes,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,Amazon Relational Database Service,8.994620000000006e-05,0.0900049282156608,0.0009993474999999998
538,USW2-DataTransfer-Out-Bytes,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,Amazon Simple Notification Service,1.1363599999999999e-05,0.08999973071994397,0.00012626260000000002
539,USW2-DataTransfer-Out-Bytes,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,Amazon Simple Queue Service,4.211e-07,0.0899997862745517,4.6789e-06
540,USW2-DataTransfer-Out-Bytes,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,Amazon Simple Storage Service,0.010158621899999998,0.0899999997342159,0.112873577
541,USW2-DataTransfer-Out-Bytes,$0.0900 per GB - up to 10 TB / month data transfer out,AWS Lambda,0.22288750000000002,0.09000005211614256,2.4765263437000002
542,USW2-DataTransfer-Out-Bytes,$0.0900 per GB - up to 10 TB / month data transfer out,Amazon API Gateway,0.0041342,0.09000396387976474,0.045933532500000006
543,USW2-DataTransfer-Out-Bytes,$0.0900 per GB - up to 10 TB / month data transfer out,Amazon DynamoDB,0.0017060000000000035,0.09043670250903994,0.01886402259999997
544,USW2-DataTransfer-Out-Bytes,$0.0900 per GB - up to 10 TB / month data transfer out,Amazon Elastic Compute Cloud,7.9244298999999625,0.09000000212108591,88.04921903600005
545,USW2-DataTransfer-Out-Bytes,$0.0900 per GB - up to 10 TB / month data transfer out,Amazon Relational Database Service,0.002627099999999931,0.09407935192787663,0.027924299500000017
546,USW2-DataTransfer-Out-Bytes,$0.0900 per GB - up to 10 TB / month data transfer out,Amazon Simple Notification Service,0.07708570000000006,0.09000474364067837,0.8564626360999995
547,USW2-DataTransfer-Out-Bytes,$0.0900 per GB - up to 10 TB / month data transfer out,Amazon Simple Queue Service,3.4800000000000006e-05,0.08950753110708212,0.00038879410000000007
548,USW2-DataTransfer-Out-Bytes,$0.0900 per GB - up to 10 TB / month data transfer out,Amazon Simple Storage Service,0.6413226000000001,0.08999961163427703,7.125837415899999
549,USW2-DataTransfer-Regional-Bytes,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,Amazon Elastic Compute Cloud,984.2769842706832,0.010000000000434313,98427.69842279349
550,USW2-DataTransfer-Regional-Bytes,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,Amazon Elasticsearch Service,0.04788196920000002,0.010000000241218165,4.788196804499997
551,USW2-DeliveryAttempts-LAMBDA,There is no charge for Lambda Notifications,Amazon Simple Notification Service,0.0,0.0,399612.0
552,USW2-DeliveryAttempts-SMTP,"$2.00 per 100,000 Amazon SNS Email/Email-JSON Notifications thereafter",Amazon Simple Notification Service,0.025700000000000018,2.0000000000000015e-05,1285.0
553,USW2-DeliveryAttempts-SMTP,"First 1,000 Amazon SNS Email/Email-JSON Notifications per month are free",Amazon Simple Notification Service,0.0,0.0,1000.0
554,USW2-DeliveryAttempts-SQS,There is no charge for SQS Notifications,Amazon Simple Notification Service,0.0,0.0,244942.0
555,USW2-EBS:SnapshotUsage,$0.05 per GB-Month of snapshot data stored - US West (Oregon),Amazon Elastic Compute Cloud,230.07439561251044,0.05000000007783372,4601.4879050871905
556,USW2-EBS:VolumeUsage.gp2,$0.10 per GB-month of General Purpose SSD (gp2) provisioned storage - US West (Oregon),Amazon Elastic Compute Cloud,2296.905161928276,0.09999999979311892,22969.05166680138
557,USW2-EBSOptimized:g3.4xlarge,$00 for 3500 Mbps per g3.4xlarge instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.0,0.0,96.380556
558,USW2-EBSOptimized:g4dn.4xlarge,$0.00 for 1700 Mbps per g4dn.4xlarge instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.0,0.0,1.487222
559,USW2-EBSOptimized:m2.2xlarge,$0.025 for 500 Mbps per m2.2xlarge instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.11513195,0.024999999999999998,4.605278
560,USW2-EBSOptimized:m4.2xlarge,$0.000 for 1000 Mbps per m4.2xlarge instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.0,0.0,17327.886112999997
561,USW2-EBSOptimized:m4.4xlarge,$0.000 for 2000 Mbps per m4.4xlarge instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.0,0.0,3720.0
562,USW2-EBSOptimized:m4.large,$0.000 for 450 Mbps per m4.large instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.0,0.0,10412.913611999998
563,USW2-EBSOptimized:m4.xlarge,$0.000 for 750 Mbps per m4.xlarge instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.0,0.0,11667.578056999999
564,USW2-EBSOptimized:p3.2xlarge,$0.00 for 1750 Mbps per p3.2xlarge instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.0,0.0,34.302222
565,USW2-EBSOptimized:r5.large,$0.00 for 425 Mbps per r5.large instance-hour (or partial hour),Amazon Elastic Compute Cloud,0.0,0.0,152.645
566,USW2-ES:GP2-Storage,$0.135 per GB-month of general purpose provisioned storage - USW2,Amazon Elasticsearch Service,230.66854856219865,0.13500000001279502,1708.6559151136028
567,USW2-ESInstance:m4.2xlarge,$0.603 per m4.2xlarge.elasticsearch instance hour (or partial hour) - USW2,Amazon Elasticsearch Service,448.6319999999995,0.6029999999999993,744.0
568,USW2-ESInstance:m4.xlarge,$0.301 per m4.xlarge.elasticsearch instance hour (or partial hour) - USW2,Amazon Elasticsearch Service,446.68400000000116,0.30100000000000077,1484.0
569,USW2-ESInstance:r4.large,$0.196 per r4.large.elasticsearch instance hour (or partial hour) - USW2,Amazon Elasticsearch Service,145.82399999999978,0.1959999999999997,744.0
570,USW2-ETL-DPU-Hour,$0.44 per Data Processing Unit-Hour for AWS Glue ETL job,AWS Glue,435.3964991199995,0.43999999999999906,989.5374980000009
571,USW2-EU-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),Amazon Elastic Compute Cloud,0.0,0.0,0.030913808600000384
572,USW2-EU-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),Amazon Simple Storage Service,0.0,0.0,0.034751696400000004
573,USW2-EU-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to EU (Ireland),Amazon Elastic Compute Cloud,0.0002471479999999993,0.019999365744296026,0.012357791900000019
574,USW2-EU-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to EU (Ireland),Amazon Simple Storage Service,5.7607300000000495e-05,0.020125074062066536,0.002862464000000063
575,USW2-EUC1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from EU (Germany),Amazon Elastic Compute Cloud,0.0,0.0,0.0003579560999999998
576,USW2-EUC1-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from EU (Germany),Amazon Simple Storage Service,0.0,0.0,0.0300584755
577,USW2-EUC1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to EU (Germany),Amazon Elastic Compute Cloud,2.6187800000000034e-05,0.01999856890162138,0.0013094836999999967
578,USW2-EUC1-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to EU (Germany),Amazon Simple Storage Service,5.792509999999993e-05,0.02012410952054716,0.002878393200000086
579,USW2-EUN1-AWS-In-Bytes,USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm),Amazon Elastic Compute Cloud,0.0,0.0,7.383499999999992e-06
580,USW2-EUN1-AWS-In-Bytes,USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm),Amazon Simple Storage Service,0.0,0.0,0.0233638851
581,USW2-EUN1-AWS-Out-Bytes,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),Amazon Elastic Compute Cloud,7.116000000000005e-07,0.019944616971422826,3.567879999999999e-05
582,USW2-EUN1-AWS-Out-Bytes,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),Amazon Simple Storage Service,3.595569999999989e-05,0.020008310340408387,0.0017970382999999992
583,USW2-EUS1-AWS-In-Bytes,USD 0 per GB for USW2-EUS1-AWS-In-Bytes in EU (Milan),Amazon Elastic Compute Cloud,0.0,0.0,4.956099999999995e-06
584,USW2-EUS1-AWS-In-Bytes,USD 0 per GB for USW2-EUS1-AWS-In-Bytes in EU (Milan),Amazon Simple Storage Service,0.0,0.0,0.0004982707999999995
585,USW2-EUS1-AWS-Out-Bytes,USD 0.02 per GB for USW2-EUS1-AWS-Out-Bytes in EU (Milan),Amazon Elastic Compute Cloud,5.061000000000001e-07,0.019972454508502394,2.5339900000000015e-05
586,USW2-EUW2-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from EU (London),Amazon Elastic Compute Cloud,0.0,0.0,8.14006000000003e-05
587,USW2-EUW2-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from EU (London),Amazon Simple Storage Service,0.0,0.0,0.027163458500000008
588,USW2-EUW2-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to EU (London),Amazon Elastic Compute Cloud,6.808799999999998e-06,0.019990499169411344,0.00034060179999999946
589,USW2-EUW2-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to EU (London),Amazon Simple Storage Service,5.3169100000000995e-05,0.020136659676472362,0.0026404131000000797
590,USW2-EUW3-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from EU (Paris),Amazon Elastic Compute Cloud,0.0,0.0,1.7503499999999993e-05
591,USW2-EUW3-AWS-In-Bytes,$0.00 per GB - US West (Oregon) data transfer from EU (Paris),Amazon Simple Storage Service,0.0,0.0,0.02624131670000001
592,USW2-EUW3-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to EU (Paris),Amazon Elastic Compute Cloud,9.101000000000002e-07,0.019948009363574985,4.562360000000002e-05
593,USW2-EUW3-AWS-Out-Bytes,$0.02 per GB - US West (Oregon) data transfer to EU (Paris),Amazon Simple Storage Service,5.8217699999999976e-05,0.02012311533202371,0.0028930759000000833
594,USW2-ElasticIP:IdleAddress,$0.005 per Elastic IP address not attached to a running instance per hour (prorated),Amazon Elastic Compute Cloud,29.760999999999893,0.004999999999999982,5952.2
595,USW2-EventsProcessing,$4 per 1 million CloudTrail events processed by Macie Classic,Amazon Macie,1590.1040079999998,4e-06,397526002.0
596,USW2-EventsProcessing,"First 100,000 CloudTrail events processed by Macie Classic are free",Amazon Macie,0.0,0.0,36239.0
597,USW2-FreeEventsRecorded,0.0 per free event recorded in US West (Oregon) region,AWS CloudTrail,0.0,0.0,10444656.0
